Date,Age,First Doses,No Dose
2022-01-05,12,241,68650
2022-01-05,13,62968,5268
2022-01-05,14,63176,5283
2022-01-05,15,62746,5240
2022-01-05,16,59709,5104
2022-01-05,17,58242,5026
2022-01-05,18,57884,5033
2022-01-05,19,57383,5030
2022-01-05,20,57397,4970
2022-01-05,21,58848,5472
2022-01-05,22,60410,5664
2022-01-05,23,59226,5553
2022-01-05,24,59370,5572
2022-01-05,25,61157,5697
2022-01-05,26,62718,5479
2022-01-05,27,64675,5644
2022-01-05,28,66118,5745
2022-01-05,29,68521,5943
2022-01-05,30,72147,6238
2022-01-05,31,71771,7988
2022-01-05,32,72738,8107
2022-01-05,33,70544,7848
2022-01-05,34,69593,7732
2022-01-05,35,67855,7600
2022-01-05,36,65403,6606
2022-01-05,37,63974,6459
2022-01-05,38,63187,6383
2022-01-05,39,61897,6276
2022-01-05,40,61730,6287
2022-01-05,41,59771,5588
2022-01-05,42,59533,5569
2022-01-05,43,58251,5454
2022-01-05,44,56609,5305
2022-01-05,45,55733,5238
2022-01-05,46,56657,4481
2022-01-05,47,57169,4526
2022-01-05,48,59109,4694
2022-01-05,49,60235,4788
2022-01-05,50,62973,5040
2022-01-05,51,62630,6022
2022-01-05,52,61578,5935
2022-01-05,53,60571,5833
2022-01-05,54,60120,5796
2022-01-05,55,57973,5597
2022-01-05,56,57621,4852
2022-01-05,57,57869,4878
2022-01-05,58,59140,4982
2022-01-05,59,60199,5077
2022-01-05,60,60259,5091
2022-01-05,61,58384,5191
2022-01-05,62,56785,5040
2022-01-05,63,54276,4819
2022-01-05,64,52897,4687
2022-01-05,65,51507,4585
2022-01-05,66,50063,4165
2022-01-05,67,48156,4012
2022-01-05,68,46703,3890
2022-01-05,69,44420,3690
2022-01-05,70,43588,3638
2022-01-05,71,42079,2933
2022-01-05,72,41594,2897
2022-01-05,73,40045,2787
2022-01-05,74,39252,2731
2022-01-05,75,38764,2703
2022-01-05,76,33746,3391
2022-01-05,77,29434,2958
2022-01-05,78,26826,2692
2022-01-05,79,23574,2370
2022-01-05,80,23406,2352
2022-01-05,81,22942,2351
2022-01-05,82,21041,2154
2022-01-05,83,17986,1839
2022-01-05,84,15848,1625
2022-01-05,85,13998,1435
2022-01-05,86,12371,1034
2022-01-05,87,10358,867
2022-01-05,88,9714,812
2022-01-05,89,7994,666
2022-01-05,90,30243,1929
2022-01-12,12,760,68131
2022-01-12,13,63487,4749
2022-01-12,14,63695,4764
2022-01-12,15,63265,4721
2022-01-12,16,59972,4841
2022-01-12,17,58505,4763
2022-01-12,18,58147,4770
2022-01-12,19,57646,4767
2022-01-12,20,57712,4655
2022-01-12,21,59163,5157
2022-01-12,22,60725,5349
2022-01-12,23,59541,5238
2022-01-12,24,59684,5258
2022-01-12,25,61599,5255
2022-01-12,26,63160,5037
2022-01-12,27,65117,5202
2022-01-12,28,66560,5303
2022-01-12,29,68962,5502
2022-01-12,30,72616,5769
2022-01-12,31,72240,7519
2022-01-12,32,73207,7638
2022-01-12,33,71013,7379
2022-01-12,34,70060,7265
2022-01-12,35,68173,7282
2022-01-12,36,65721,6288
2022-01-12,37,64292,6141
2022-01-12,38,63505,6065
2022-01-12,39,62214,5959
2022-01-12,40,61956,6061
2022-01-12,41,59997,5362
2022-01-12,42,59759,5343
2022-01-12,43,58477,5228
2022-01-12,44,56837,5077
2022-01-12,45,55937,5034
2022-01-12,46,56861,4277
2022-01-12,47,57373,4322
2022-01-12,48,59313,4490
2022-01-12,49,60440,4583
2022-01-12,50,63159,4854
2022-01-12,51,62816,5836
2022-01-12,52,61764,5749
2022-01-12,53,60757,5647
2022-01-12,54,60310,5606
2022-01-12,55,58140,5430
2022-01-12,56,57788,4685
2022-01-12,57,58036,4711
2022-01-12,58,59307,4815
2022-01-12,59,60366,4910
2022-01-12,60,60386,4964
2022-01-12,61,58511,5064
2022-01-12,62,56912,4913
2022-01-12,63,54403,4692
2022-01-12,64,53026,4558
2022-01-12,65,51600,4492
2022-01-12,66,50156,4072
2022-01-12,67,48249,3919
2022-01-12,68,46796,3797
2022-01-12,69,44512,3598
2022-01-12,70,43641,3585
2022-01-12,71,42132,2880
2022-01-12,72,41647,2844
2022-01-12,73,40098,2734
2022-01-12,74,39306,2677
2022-01-12,75,38786,2681
2022-01-12,76,33768,3369
2022-01-12,77,29456,2936
2022-01-12,78,26848,2670
2022-01-12,79,23596,2348
2022-01-12,80,23417,2341
2022-01-12,81,22953,2340
2022-01-12,82,21052,2143
2022-01-12,83,17997,1828
2022-01-12,84,15861,1612
2022-01-12,85,14002,1431
2022-01-12,86,12375,1030
2022-01-12,87,10362,863
2022-01-12,88,9718,808
2022-01-12,89,7997,663
2022-01-12,90,30255,1917
2022-02-16,12,-743,69634
2022-02-16,13,61984,6252
2022-02-16,14,62192,6267
2022-02-16,15,61763,6223
2022-02-16,16,62868,1945
2022-02-16,17,61398,1870
2022-02-16,18,60339,2578
2022-02-16,19,59837,2576
2022-02-16,20,57639,4728
2022-02-16,21,59090,5230
2022-02-16,22,60652,5422
2022-02-16,23,59468,5311
2022-02-16,24,59615,5327
2022-02-16,25,62113,4741
2022-02-16,26,63674,4523
2022-02-16,27,65631,4688
2022-02-16,28,67074,4789
2022-02-16,29,69475,4989
2022-02-16,30,73637,4748
2022-02-16,31,73261,6498
2022-02-16,32,74228,6617
2022-02-16,33,72034,6358
2022-02-16,34,71081,6244
2022-02-16,35,68988,6467
2022-02-16,36,66536,5473
2022-02-16,37,65107,5326
2022-02-16,38,64320,5250
2022-02-16,39,63031,5142
2022-02-16,40,62380,5637
2022-02-16,41,60421,4938
2022-02-16,42,60183,4919
2022-02-16,43,58901,4804
2022-02-16,44,57258,4656
2022-02-16,45,55692,5279
2022-02-16,46,56616,4522
2022-02-16,47,57128,4567
2022-02-16,48,59068,4735
2022-02-16,49,60197,4826
2022-02-16,50,63530,4483
2022-02-16,51,63187,5465
2022-02-16,52,62135,5378
2022-02-16,53,61128,5276
2022-02-16,54,60679,5237
2022-02-16,55,57983,5587
2022-02-16,56,57631,4842
2022-02-16,57,57879,4868
2022-02-16,58,59150,4972
2022-02-16,59,60208,5068
2022-02-16,60,60992,4358
2022-02-16,61,59117,4458
2022-02-16,62,57518,4307
2022-02-16,63,55009,4086
2022-02-16,64,53629,3955
2022-02-16,65,52054,4038
2022-02-16,66,50610,3618
2022-02-16,67,48703,3465
2022-02-16,68,47250,3343
2022-02-16,69,44968,3142
2022-02-16,70,44082,3144
2022-02-16,71,42573,2439
2022-02-16,72,42088,2403
2022-02-16,73,40539,2293
2022-02-16,74,39748,2235
2022-02-16,75,40127,1340
2022-02-16,76,35109,2028
2022-02-16,77,30797,1595
2022-02-16,78,28189,1329
2022-02-16,79,24938,1006
2022-02-16,80,24589,1169
2022-02-16,81,24125,1168
2022-02-16,82,22224,971
2022-02-16,83,19169,656
2022-02-16,84,17033,440
2022-02-16,85,14685,748
2022-02-16,86,13058,347
2022-02-16,87,11045,180
2022-02-16,88,10401,125
2022-02-16,89,8678,-18
2022-02-16,90,33780,-1608
2022-02-23,12,-864,69755
2022-02-23,13,61863,6373
2022-02-23,14,62071,6388
2022-02-23,15,61642,6344
2022-02-23,16,62747,2066
2022-02-23,17,61282,1986
2022-02-23,18,60475,2442
2022-02-23,19,59973,2440
2022-02-23,20,57775,4592
2022-02-23,21,59226,5094
2022-02-23,22,60788,5286
2022-02-23,23,59604,5175
2022-02-23,24,59750,5192
2022-02-23,25,62176,4678
2022-02-23,26,63737,4460
2022-02-23,27,65694,4625
2022-02-23,28,67137,4726
2022-02-23,29,69539,4925
2022-02-23,30,73801,4584
2022-02-23,31,73425,6334
2022-02-23,32,74392,6453
2022-02-23,33,72198,6194
2022-02-23,34,71247,6078
2022-02-23,35,69096,6359
2022-02-23,36,66644,5365
2022-02-23,37,65215,5218
2022-02-23,38,64428,5142
2022-02-23,39,63141,5032
2022-02-23,40,62471,5546
2022-02-23,41,60512,4847
2022-02-23,42,60274,4828
2022-02-23,43,58992,4713
2022-02-23,44,57352,4562
2022-02-23,45,55727,5244
2022-02-23,46,56651,4487
2022-02-23,47,57163,4532
2022-02-23,48,59103,4700
2022-02-23,49,60230,4793
2022-02-23,50,63647,4366
2022-02-23,51,63304,5348
2022-02-23,52,62252,5261
2022-02-23,53,61245,5159
2022-02-23,54,60798,5118
2022-02-23,55,58050,5520
2022-02-23,56,57698,4775
2022-02-23,57,57946,4801
2022-02-23,58,59217,4905
2022-02-23,59,60278,4998
2022-02-23,60,61085,4265
2022-02-23,61,59210,4365
2022-02-23,62,57611,4214
2022-02-23,63,55102,3993
2022-02-23,64,53723,3861
2022-02-23,65,52145,3947
2022-02-23,66,50701,3527
2022-02-23,67,48794,3374
2022-02-23,68,47341,3252
2022-02-23,69,45056,3054
2022-02-23,70,44118,3108
2022-02-23,71,42609,2403
2022-02-23,72,42124,2367
2022-02-23,73,40575,2257
2022-02-23,74,39780,2203
2022-02-23,75,40165,1302
2022-02-23,76,35147,1990
2022-02-23,77,30835,1557
2022-02-23,78,28227,1291
2022-02-23,79,24976,968
2022-02-23,80,24610,1148
2022-02-23,81,24146,1147
2022-02-23,82,22245,950
2022-02-23,83,19190,635
2022-02-23,84,17053,420
2022-02-23,85,14701,732
2022-02-23,86,13074,331
2022-02-23,87,11061,164
2022-02-23,88,10417,109
2022-02-23,89,8694,-34
2022-02-23,90,33875,-1703
2022-03-02,5,1749,60971
2022-03-02,6,1749,62556
2022-03-02,7,1749,62496
2022-03-02,8,1749,63152
2022-03-02,9,1749,63723
2022-03-02,10,1749,66585
2022-03-02,11,1752,65656
2022-03-02,12,-931,69822
2022-03-02,13,61796,6440
2022-03-02,14,62004,6455
2022-03-02,15,61575,6411
2022-03-02,16,62680,2133
2022-03-02,17,61212,2056
2022-03-02,18,60562,2355
2022-03-02,19,60060,2353
2022-03-02,20,57862,4505
2022-03-02,21,59313,5007
2022-03-02,22,60875,5199
2022-03-02,23,59691,5088
2022-03-02,24,59837,5105
2022-03-02,25,62219,4635
2022-03-02,26,63780,4417
2022-03-02,27,65737,4582
2022-03-02,28,67180,4683
2022-03-02,29,69580,4884
2022-03-02,30,73925,4460
2022-03-02,31,73549,6210
2022-03-02,32,74516,6329
2022-03-02,33,72322,6070
2022-03-02,34,71370,5955
2022-03-02,35,69212,6243
2022-03-02,36,66760,5249
2022-03-02,37,65331,5102
2022-03-02,38,64544,5026
2022-03-02,39,63256,4917
2022-03-02,40,62561,5456
2022-03-02,41,60602,4757
2022-03-02,42,60364,4738
2022-03-02,43,59082,4623
2022-03-02,44,57440,4474
2022-03-02,45,55776,5195
2022-03-02,46,56700,4438
2022-03-02,47,57212,4483
2022-03-02,48,59152,4651
2022-03-02,49,60281,4742
2022-03-02,50,63726,4287
2022-03-02,51,63383,5269
2022-03-02,52,62331,5182
2022-03-02,53,61324,5080
2022-03-02,54,60876,5040
2022-03-02,55,58120,5450
2022-03-02,56,57768,4705
2022-03-02,57,58016,4731
2022-03-02,58,59287,4835
2022-03-02,59,60345,4931
2022-03-02,60,61152,4198
2022-03-02,61,59277,4298
2022-03-02,62,57678,4147
2022-03-02,63,55169,3926
2022-03-02,64,53792,3792
2022-03-02,65,52208,3884
2022-03-02,66,50764,3464
2022-03-02,67,48857,3311
2022-03-02,68,47404,3189
2022-03-02,69,45120,2990
2022-03-02,70,44125,3101
2022-03-02,71,42616,2396
2022-03-02,72,42131,2360
2022-03-02,73,40582,2250
2022-03-02,74,39791,2192
2022-03-02,75,40196,1271
2022-03-02,76,35178,1959
2022-03-02,77,30866,1526
2022-03-02,78,28258,1260
2022-03-02,79,25006,938
2022-03-02,80,24628,1130
2022-03-02,81,24164,1129
2022-03-02,82,22263,932
2022-03-02,83,19208,617
2022-03-02,84,17072,401
2022-03-02,85,14712,721
2022-03-02,86,13085,320
2022-03-02,87,11072,153
2022-03-02,88,10428,98
2022-03-02,89,8706,-46
2022-03-02,90,33930,-1758
2022-03-09,5,1648,61072
2022-03-09,6,1648,62657
2022-03-09,7,1648,62597
2022-03-09,8,1648,63253
2022-03-09,9,1648,63824
2022-03-09,10,1648,66686
2022-03-09,11,1652,65756
2022-03-09,12,-948,69839
2022-03-09,13,61779,6457
2022-03-09,14,61987,6472
2022-03-09,15,61558,6428
2022-03-09,16,62663,2150
2022-03-09,17,61194,2074
2022-03-09,18,60629,2288
2022-03-09,19,60127,2286
2022-03-09,20,57929,4438
2022-03-09,21,59380,4940
2022-03-09,22,60942,5132
2022-03-09,23,59758,5021
2022-03-09,24,59899,5043
2022-03-09,25,62265,4589
2022-03-09,26,63826,4371
2022-03-09,27,65783,4536
2022-03-09,28,67226,4637
2022-03-09,29,69626,4838
2022-03-09,30,74034,4351
2022-03-09,31,73658,6101
2022-03-09,32,74625,6220
2022-03-09,33,72431,5961
2022-03-09,34,71478,5847
2022-03-09,35,69295,6160
2022-03-09,36,66843,5166
2022-03-09,37,65414,5019
2022-03-09,38,64627,4943
2022-03-09,39,63336,4837
2022-03-09,40,62615,5402
2022-03-09,41,60656,4703
2022-03-09,42,60418,4684
2022-03-09,43,59136,4569
2022-03-09,44,57494,4420
2022-03-09,45,55804,5167
2022-03-09,46,56728,4410
2022-03-09,47,57240,4455
2022-03-09,48,59180,4623
2022-03-09,49,60307,4716
2022-03-09,50,63769,4244
2022-03-09,51,63426,5226
2022-03-09,52,62374,5139
2022-03-09,53,61367,5037
2022-03-09,54,60916,5000
2022-03-09,55,58146,5424
2022-03-09,56,57794,4679
2022-03-09,57,58042,4705
2022-03-09,58,59313,4809
2022-03-09,59,60373,4903
2022-03-09,60,61206,4144
2022-03-09,61,59331,4244
2022-03-09,62,57732,4093
2022-03-09,63,55223,3872
2022-03-09,64,53843,3741
2022-03-09,65,52236,3856
2022-03-09,66,50792,3436
2022-03-09,67,48885,3283
2022-03-09,68,47432,3161
2022-03-09,69,45146,2964
2022-03-09,70,44142,3084
2022-03-09,71,42633,2379
2022-03-09,72,42148,2343
2022-03-09,73,40599,2233
2022-03-09,74,39805,2178
2022-03-09,75,40210,1257
2022-03-09,76,35192,1945
2022-03-09,77,30880,1512
2022-03-09,78,28272,1246
2022-03-09,79,25021,923
2022-03-09,80,24638,1120
2022-03-09,81,24174,1119
2022-03-09,82,22273,922
2022-03-09,83,19218,607
2022-03-09,84,17082,391
2022-03-09,85,14722,711
2022-03-09,86,13095,310
2022-03-09,87,11082,143
2022-03-09,88,10438,88
2022-03-09,89,8716,-56
2022-03-09,90,33966,-1794
2022-03-16,5,3040,59680
2022-03-16,6,3040,61265
2022-03-16,7,3040,61205
2022-03-16,8,3040,61861
2022-03-16,9,3040,62432
2022-03-16,10,3040,65294
2022-03-16,11,3043,64365
2022-03-16,12,-927,69818
2022-03-16,13,61800,6436
2022-03-16,14,62008,6451
2022-03-16,15,61579,6407
2022-03-16,16,62684,2129
2022-03-16,17,61214,2054
2022-03-16,18,60698,2219
2022-03-16,19,60196,2217
2022-03-16,20,57998,4369
2022-03-16,21,59449,4871
2022-03-16,22,61011,5063
2022-03-16,23,59827,4952
2022-03-16,24,59973,4969
2022-03-16,25,62312,4542
2022-03-16,26,63873,4324
2022-03-16,27,65830,4489
2022-03-16,28,67273,4590
2022-03-16,29,69676,4788
2022-03-16,30,74093,4292
2022-03-16,31,73717,6042
2022-03-16,32,74684,6161
2022-03-16,33,72490,5902
2022-03-16,34,71537,5788
2022-03-16,35,69349,6106
2022-03-16,36,66897,5112
2022-03-16,37,65468,4965
2022-03-16,38,64681,4889
2022-03-16,39,63393,4780
2022-03-16,40,62663,5354
2022-03-16,41,60704,4655
2022-03-16,42,60466,4636
2022-03-16,43,59184,4521
2022-03-16,44,57543,4371
2022-03-16,45,55819,5152
2022-03-16,46,56743,4395
